Index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,Amount,Ship-City,Ship-State,Ship-Postal-Code,B2B,age_group
29348,403-6260896-1939550,6260896,F,36,06-03-2023,Delivered,Nykaa,SAR006,Saree,Free,1,382,KOTHAGUDEM,TELANGANA,507118,No,adults
10088,171-7951136-6777103,7951136,M,59,04-01-2023,Delivered,Flipkart,JNE3797-KR-XS,Western Dress,XS,1,735,BHIWANDI,MAHARASHTRA,421302,No,middle_age
29411,406-5888836-5737904,5888836,M,36,06-03-2023,Delivered,Ajio,SET183-KR-DH-L,Set,L,1,759,PUNE,MAHARASHTRA,411013,No,adults
10102,407-7119385-0670760,7119385,F,59,04-01-2023,Delivered,Myntra,JNE3790-KR-XXXL,kurta,3XL,1,316,TUMAKURU,KARNATAKA,572102,No,middle_age
10157,403-8852718-6653108,8852718,M,59,04-01-2023,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1,771,BHONGIR,TELANGANA,508116,No,middle_age
29423,407-5779470-6209152,5779470,M,36,06-03-2023,Delivered,Flipkart,JNE3869-DR-L,Western Dress,L,1,998,PARADIP,ODISHA,754141,No,adults
29446,402-2415430-3644302,2415430,F,36,06-03-2023,Delivered,Amazon,J0230-SKD-M,Set,M,1,999,NEW DELHI,DELHI,110082,No,adults
29450,408-6275063-2591530,6275063,F,36,06-03-2023,Delivered,Myntra,JNE3801-KR-XXL,kurta,XXL,1,724,HYDERABAD,TELANGANA,500035,No,adults
29451,405-4231310-7355512,4231310,F,36,06-03-2023,Delivered,Meesho,JNE3784-KR-XXXL,kurta,3XL,1,458,GREATER NOIDA,UTTAR PRADESH,201310,No,adults
29478,406-3675776-6356310,3675776,F,36,06-03-2023,Delivered,Myntra,JNE3463-KR-XXXL,kurta,3XL,1,561,CHENNAI,TAMIL NADU,600062,No,adults
10183,404-7590356-5834726,7590356,F,59,04-01-2023,Delivered,Flipkart,SET269-KR-NP-S,Set,S,2,1648,Udupi,KARNATAKA,574122,No,middle_age
11289,403-1568093-4838746,1568093,F,21,05-12-2023,Delivered,Amazon,JNE3703-KR-L,kurta,L,1,292,BENGALURU,KARNATAKA,560036,No,youth
29497,402-8374744-8347546,8374744,M,36,06-03-2023,Delivered,Flipkart,J0339-DR-S,Western Dress,S,1,1033,CHENNAI,TAMIL NADU,600035,No,adults
11291,403-1071980-5793162,1071980,M,21,05-12-2023,Returned,Flipkart,JNE3797-KR-L,Western Dress,L,1,735,VARANASI,UTTAR PRADESH,221005,No,youth
11298,402-7757220-7407511,7757220,M,21,05-12-2023,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1,771,BENGALURU,KARNATAKA,560061,No,youth
29514,171-7852073-4721956,7852073,M,36,06-03-2023,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1,771,SIBSAGAR,ASSAM,785640,No,adults
10308,402-7265144-4333119,7265144,F,59,04-01-2023,Delivered,Myntra,MEN5026-KR-S,kurta,S,1,499,GREATER NOIDA,UTTAR PRADESH,201310,No,middle_age
7280,408-7782600-1445111,7782600,F,36,04-04-2023,Delivered,Amazon,NW014-ST-SR-XXXL,Set,3XL,1,537,AHMEDABAD,GUJARAT,380004,No,adults
20818,405-5900056-6449137,5900056,F,59,05-01-2023,Delivered,Amazon,JNE3720-KR-XS,kurta,XS,1,486,NELLORE,ANDHRA PRADESH,524137,No,middle_age
7341,407-2888634-6919551,2888634,F,36,04-04-2023,Delivered,Amazon,JNE3721-KR-XL,kurta,XL,1,292,KANPUR,UTTAR PRADESH,208007,No,adults
11311,171-7924645-2192322,7924645,F,21,05-12-2023,Delivered,Amazon,J0301-TP-XL,Top,XL,1,693,AHMEDABAD,GUJARAT,380013,No,youth
11348,405-2497908-5381953,2497908,M,21,05-12-2023,Delivered,Meesho,SET345-KR-NP-L,Set,L,1,603,KOTTUVALLY,KERALA,683518,Yes,youth
7488,402-2416610-1376302,2416610,M,36,04-04-2023,Delivered,Myntra,SET145-KR-NP-XL,Set,XL,1,788,Pune,MAHARASHTRA,411017,No,adults
21342,408-1773532-1005150,1773532,F,59,05-01-2023,Returned,Amazon,JNE3405-KR-S,kurta,S,1,399,BUNGAL,PUNJAB,145001,No,middle_age
11427,408-3665191-4757141,3665191,F,21,05-12-2023,Delivered,Ajio,NW013-ST-SR-M,Set,M,1,475,MUMBAI,MAHARASHTRA,400053,No,youth
21665,171-9455773-4227529,9455773,M,21,06-12-2023,Delivered,Ajio,SET339-KR-NP-XS,Set,XS,1,654,UDAIPUR,RAJASTHAN,313001,No,youth
7604,402-8646880-8395518,8646880,M,36,04-04-2023,Delivered,Myntra,SET128-KR-DH-L,Set,L,1,1147,MATHURA,UTTAR PRADESH,281001,No,adults
7628,408-2757848-5690740,2757848,F,36,04-04-2023,Delivered,Amazon,JNE3487-KR-XXL,kurta,XXL,1,362,BENGALURU,KARNATAKA,562125,No,adults
7759,408-1802154-0193153,1802154,M,36,04-04-2023,Delivered,Myntra,SET342-KR-NP-N-XL,Set,XL,1,916,AMRAVATI,MAHARASHTRA,444605,No,adults
7830,171-2770510-1926724,2770510,F,36,04-04-2023,Delivered,Myntra,SET043-KR-NP-L,Set,L,1,916,THIRUMANGALAM,TAMIL NADU,625706,No,adults
7903,403-3499954-2659560,3499954,F,36,04-04-2023,Delivered,Amazon,JNE3399-KR-M,kurta,M,1,426,BENGALURU,KARNATAKA,560075,No,adults
7927,406-2365479-1050734,2365479,F,36,04-04-2023,Delivered,Ajio,SET171-KR-NP-L,Set,L,1,792,JODHPUR,RAJASTHAN,342011,No,adults
8075,171-1712595-3051569,1712595,F,36,04-04-2023,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1,399,PUNE,MAHARASHTRA,412308,No,adults
21712,408-0901079-6832367,901079,M,21,06-12-2023,Delivered,Myntra,J0341-DR-XXL,Western Dress,XXL,1,842,MUMBAI,MAHARASHTRA,400018,No,youth
8076,404-2202434-2291520,2202434,F,36,04-04-2023,Delivered,Flipkart,SET269-KR-NP-XXXL,Set,3XL,1,824,MUMBAI,MAHARASHTRA,400095,No,adults
17212,171-9643833-2508300,9643833,F,36,05-04-2023,Delivered,Amazon,SET269-KR-NP-S,Set,S,1,824,MADURAI,TAMIL NADU,625001,No,adults
17247,171-6601929-7105148,6601929,F,36,05-04-2023,Delivered,Amazon,JNE3546-KR-M,kurta,M,1,487,THANE,MAHARASHTRA,400606,No,adults
21779,405-5450443-7880302,5450443,F,21,06-12-2023,Delivered,Amazon,SET291-KR-PP-XL,Set,XL,1,569,Miraj,MAHARASHTRA,416410,No,youth
21806,404-1654115-8417911,1654115,F,21,06-12-2023,Delivered,Myntra,JNE3730-KR-S,kurta,S,1,301,VASCO DA GAMA,GOA,403802,No,youth
21945,405-0625596-8093934,625596,F,21,06-12-2023,Delivered,Myntra,JNE3797-KR-XL,Western Dress,XL,1,761,LUCKNOW,UTTAR PRADESH,226001,No,youth
30273,405-1255664-4345105,1255664,F,59,06-01-2023,Delivered,Amazon,JNE3794-KR-XL,kurta,XL,1,517,Kolkata,WEST BENGAL,700016,No,middle_age
21954,404-6506216-3649926,6506216,F,21,06-12-2023,Delivered,Others,JNE3797-KR-XXXL,Western Dress,3XL,1,771,BHUBANESWAR,ODISHA,751015,No,youth
30331,407-7795625-7233101,7795625,M,59,06-01-2023,Delivered,Ajio,J0006-SET-L,Ethnic Dress,L,1,855,AHMEDABAD,GUJARAT,380013,No,middle_age
17284,407-1674490-6493902,1674490,F,36,05-04-2023,Delivered,Nykaa,J0385-KR-S,kurta,S,1,888,NANDED,MAHARASHTRA,431601,No,adults
22049,406-9421910-8861100,9421910,F,21,06-12-2023,Delivered,Myntra,JNE2270-KR-487-A-M,kurta,M,1,518,BENGALURU,KARNATAKA,560016,No,youth
22090,404-8367319-5329136,8367319,F,21,06-12-2023,Delivered,Amazon,JNE3794-KR-XXL,kurta,XXL,1,486,KACHCHH,GUJARAT,370421,No,youth
17333,403-2758157-4596301,2758157,M,36,05-04-2023,Delivered,Amazon,J0341-DR-XXXL,Western Dress,3XL,1,791,CHENNAI,TAMIL NADU,600119,No,adults
30355,404-3721061-1637925,3721061,M,59,06-01-2023,Delivered,Amazon,SET323-KR-NP-L,Set,L,1,939,Ankleshwar,GUJARAT,393001,No,middle_age
17357,405-2433728-5461135,2433728,F,36,05-04-2023,Delivered,Flipkart,SET217-KR-PP-XXL,Set,XXL,1,786,BENGALURU,KARNATAKA,560056,No,adults
22110,407-3851727-1941900,3851727,M,21,06-12-2023,Delivered,Amazon,J0003-SET-M,Set,M,1,654,HYDERABAD,TELANGANA,500049,No,youth
30363,408-9835352-2585106,9835352,F,59,06-01-2023,Delivered,Amazon,JNE3560-KR-XL,kurta,XL,1,544,CHEVVOOR,KERALA,680563,No,middle_age
17362,405-6838562-7008357,6838562,M,36,05-04-2023,Delivered,Flipkart,SET384-KR-NP-XXL,Set,XXL,1,631,MOHALI,PUNJAB,160059,No,adults
22121,404-7623053-8725920,7623053,F,21,06-12-2023,Delivered,Meesho,JNE3368-KR-XXL,kurta,XXL,1,471,Kodakara,KERALA,680684,No,youth
17427,403-0470527-3518712,470527,F,36,05-04-2023,Delivered,Myntra,JNE3465-KR-S,kurta,S,1,491,HYDERABAD,TELANGANA,502032,No,adults
17433,404-9112909-5307558,9112909,F,36,05-04-2023,Delivered,Flipkart,SET388-KR-NP-XXL,Set,XXL,1,1409,BARASAT,WEST BENGAL,700126,No,adults
22129,406-8653076-8385103,8653076,F,21,06-12-2023,Delivered,Amazon,J0386-KR-S,kurta,S,1,967,Warangal,TELANGANA,506002,No,youth
17482,404-4403157-7897948,4403157,M,36,05-04-2023,Delivered,Amazon,SET269-KR-NP-XL,Set,XL,1,824,BHUBANESWAR,ODISHA,751005,No,adults
22219,406-6102140-8343542,6102140,M,21,06-12-2023,Delivered,Flipkart,SET375-KR-NP-M,Set,M,1,696,GURUGRAM,HARYANA,122003,No,youth
22281,404-2754601-4706752,2754601,M,21,06-12-2023,Delivered,Myntra,JNE3797-KR-L,Western Dress,L,1,735,CHENNAI,TAMIL NADU,600078,No,youth
17507,403-8826049-0093907,8826049,F,36,05-04-2023,Delivered,Amazon,JNE3718-KR-XXXL,kurta,3XL,1,432,BENGALURU,KARNATAKA,560049,No,adults
17603,407-1989410-9418769,1989410,F,36,05-04-2023,Delivered,Flipkart,J0184-KR-XXXL,kurta,3XL,1,378,NEW DELHI,DELHI,110032,No,adults
17704,171-0020375-5486738,20375,M,36,05-04-2023,Delivered,Amazon,SET282-KR-PP-XXXL,Set,3XL,1,1043,BANGALORE,KARNATAKA,560095,No,adults
22297,407-5012139-4505145,5012139,F,21,06-12-2023,Delivered,Others,SET396-KR-PP-M,Set,M,1,988,HYDERABAD,TELANGANA,500081,No,youth
17778,402-2106667-2602701,2106667,M,36,05-04-2023,Returned,Others,SET385-KR-NP-XXXL,Set,3XL,1,631,BENGALURU,KARNATAKA,560015,No,adults
22315,407-2572245-5664357,2572245,F,21,06-12-2023,Delivered,Ajio,J0003-SET-XL,Set,XL,1,664,MANGALURU,KARNATAKA,575002,No,youth
22322,406-8301700-6328309,8301700,M,21,06-12-2023,Delivered,Flipkart,SAR028,Saree,Free,1,1245,Ghaziabad,UTTAR PRADESH,201001,No,youth
22338,404-3999668-5785944,3999668,M,21,06-12-2023,Delivered,Myntra,SET322-KR-SHA-L,Set,L,1,1099,GURUGRAM,HARYANA,122017,No,youth
30451,405-6956738-4311543,6956738,F,59,06-01-2023,Delivered,Myntra,J0278-SET-S,Set,S,1,761,JAIPUR,RAJASTHAN,303706,No,middle_age
17833,408-8548935-9668369,8548935,F,36,05-04-2023,Delivered,Nykaa,JNE3265-KR-XL,kurta,XL,1,318,CHENNAI,TAMIL NADU,600042,No,adults
17939,407-4776379-8226739,4776379,M,36,05-04-2023,Delivered,Amazon,SET183-KR-DH-XXXL,Set,3XL,1,759,MATHURA,UTTAR PRADESH,281001,No,adults
17978,403-6571800-9895529,6571800,F,36,05-04-2023,Delivered,Flipkart,SET186-KR-DH-S,Set,S,3,1893,PUNE,MAHARASHTRA,411037,No,adults
22346,403-8367868-8629919,8367868,F,21,06-12-2023,Delivered,Ajio,MEN5003-KR-XL,kurta,XL,1,469,BANGALORE,KARNATAKA,560070,No,youth
22349,405-7339444-6879545,7339444,F,21,06-12-2023,Delivered,Myntra,JNE3795-KR-L,kurta,L,1,517,Bangalore,KARNATAKA,560066,No,youth
9978,404-8612809-6062757,8612809,F,22,04-01-2023,Delivered,Amazon,JNE3465-KR-XXXL,kurta,3XL,1,517,KOLKATA,WEST BENGAL,700040,No,youth
10089,408-1046480-4087565,1046480,F,22,04-01-2023,Delivered,Amazon,SET386-KR-NP-M,Set,M,1,581,MUMBAI,MAHARASHTRA,400053,No,youth
17985,403-4164844-6879532,4164844,M,36,05-04-2023,Delivered,Meesho,J0308-DR-XXXL,Western Dress,3XL,1,665,RAIPUR,CHHATTISGARH,492001,No,adults
18015,407-9844204-0845123,9844204,F,36,05-04-2023,Delivered,Amazon,SET337-KR-NP-L,Set,L,1,874,New Delhi,New Delhi,110075,No,adults
10167,407-3673673-5733903,3673673,F,22,04-01-2023,Delivered,Myntra,JNE3439-KR-XXL,kurta,XXL,1,379,BENGALURU,KARNATAKA,560100,No,youth
30468,408-4699218-1066704,4699218,F,59,06-01-2023,Delivered,Amazon,MEN5032-KR-XXXL,kurta,3XL,1,787,SOUTH GOA,GOA,403802,No,middle_age
18163,406-6348022-1549168,6348022,F,36,05-04-2023,Delivered,Others,MEN5002-KR-XL,kurta,XL,1,709,puttur,KARNATAKA,574202,No,adults
10173,408-0019851-9678730,19851,F,22,04-01-2023,Delivered,Myntra,J0003-SET-XL,Set,XL,1,688,BENGALURU,KARNATAKA,560008,No,youth
28101,406-3715559-2294734,3715559,F,36,06-04-2023,Delivered,Ajio,NW035-ST-CP-M,Set,M,1,599,NOIDA,UTTAR PRADESH,201307,No,adults
30699,406-0450133-9129127,450133,F,59,06-01-2023,Delivered,Amazon,MEN5003-KR-L,kurta,L,1,614,CHENNAI,TAMIL NADU,600044,No,middle_age
28256,408-3762784-0613953,3762784,M,36,06-04-2023,Delivered,Flipkart,J0335-DR-XXXL,Western Dress,3XL,1,859,NEW DELHI,DELHI,110017,No,adults
30748,405-9164354-8987502,9164354,M,59,06-01-2023,Delivered,Myntra,J0103-SKD-XS,Set,XS,1,1338,PUTHALAM,TAMIL NADU,629602,No,middle_age
10258,402-2418801-3089100,2418801,M,22,04-01-2023,Delivered,Amazon,J0308-DR-XXXL,Western Dress,3XL,1,665,SOLAPUR,MAHARASHTRA,413002,No,youth
10261,403-6555932-9597907,6555932,F,22,04-01-2023,Delivered,Amazon,JNE3399-KR-S,kurta,S,1,426,PATHANAMTHITTA,KERALA,689711,No,youth
28309,404-7972620-9474765,7972620,M,36,06-04-2023,Delivered,Amazon,SET100-KR-PP-XXXL,Set,3XL,1,799,ADONI,ANDHRA PRADESH,518302,No,adults
10268,171-6964007-0906732,6964007,M,22,04-01-2023,Cancelled,Amazon,SET268-KR-NP-S,Set,S,1,788,BENGALURU,KARNATAKA,560091,No,youth
9459,171-4087521-2714703,4087521,F,59,04-02-2023,Delivered,Flipkart,SET400-KR-NP-XL,Set,XL,1,1254,MOHALI,PUNJAB,160062,No,middle_age
10293,406-7339406-4201119,7339406,F,22,04-01-2023,Delivered,Nykaa,SET388-KR-NP-M,Set,M,1,1499,THIRUVANANTHAPURAM,KERALA,695043,No,youth
28312,405-0141682-6635510,141682,M,36,06-04-2023,Delivered,Myntra,JNE3797-KR-M,Western Dress,M,1,735,Basti,UTTAR PRADESH,272001,No,adults
28360,408-1488157-0389163,1488157,M,36,06-04-2023,Delivered,Meesho,J0003-SET-XXL,Set,XXL,1,664,MUZAFFARPUR,BIHAR,842001,No,adults
10352,408-5617123-2776305,5617123,F,22,04-01-2023,Delivered,Flipkart,JNE3405-KR-L,kurta,L,1,399,KOLKATA,WEST BENGAL,700080,No,youth
19444,404-0223945-3996371,223945,F,59,05-02-2023,Delivered,Amazon,SET304-KR-DPT-S,Set,S,1,1125,HYDERABAD,TELANGANA,500081,No,middle_age
28368,171-7603346-8264307,7603346,M,36,06-04-2023,Returned,Amazon,SET291-KR-PP-XXL,Set,XXL,1,579,ERNAKULAM,KERALA,683587,No,adults
10364,402-3759710-4340367,3759710,M,22,04-01-2023,Delivered,Myntra,SET291-KR-PP-XL,Set,XL,1,563,BENGALURU,KARNATAKA,560066,No,youth
20077,408-5994312-5296327,5994312,F,59,05-02-2023,Delivered,Flipkart,JNE3373-KR-XL,kurta,XL,1,376,NEDUMANGAD,KERALA,695541,No,middle_age
28375,405-4155456-7609945,4155456,M,36,06-04-2023,Delivered,Others,J0351-SET-L,Set,L,1,650,JODHPUR,RAJASTHAN,342005,No,adults
10400,402-2408151-8257136,2408151,F,22,04-01-2023,Delivered,Myntra,JNE3405-KR-S,kurta,S,1,435,ROHTAK,HARYANA,124021,No,youth
10672,407-3830531-2461106,3830531,M,22,04-01-2023,Delivered,Amazon,SET386-KR-NP-XXL,Set,XXL,1,581,NAGPUR,MAHARASHTRA,440013,No,youth
20183,406-0782699-6869954,782699,M,59,05-02-2023,Cancelled,Amazon,SAR009,Saree,Free,1,1049,KANPUR,UTTAR PRADESH,208012,No,middle_age
10746,405-7810056-4449944,7810056,M,22,04-01-2023,Delivered,Myntra,J0106-KR-M,Western Dress,M,1,999,ERNAKULAM,KERALA,682041,No,youth
20634,406-1710385-8150712,1710385,M,22,05-01-2023,Delivered,Amazon,J0230-SKD-M,Set,M,1,969,HYDERABAD,TELANGANA,500085,No,youth
28479,405-7331734-0918718,7331734,F,36,06-04-2023,Delivered,Amazon,JNE3160-KR-G-XL,kurta,XL,1,729,GOALPARA,ASSAM,783121,No,adults
20701,171-1802237-0336338,1802237,M,22,05-01-2023,Delivered,Myntra,J0343-DR-M,Western Dress,M,1,743,HYDERABAD,TELANGANA,500097,No,youth
28480,404-9585889-9455531,9585889,M,36,06-04-2023,Delivered,Amazon,JNE3797-KR-XL,Western Dress,XL,1,715,MUMBAI,MAHARASHTRA,400057,No,adults
28509,402-6328783-7329924,6328783,F,36,06-04-2023,Delivered,Flipkart,SET250-KR-SHA-XXL,Set,XXL,1,680,NAVI MUMBAI,MAHARASHTRA,400706,No,adults
28593,408-8336543-8866730,8336543,M,36,06-04-2023,Cancelled,Amazon,JNE3706-DR-M,Western Dress,M,1,413,MUMBAI,MAHARASHTRA,400053,No,adults
28596,408-8288995-3679553,8288995,F,36,06-04-2023,Delivered,Flipkart,J0008-SKD-M,Set,M,1,1075,MUMBAI,MAHARASHTRA,400078,No,adults
20716,171-5044615-4804323,5044615,F,22,05-01-2023,Delivered,Flipkart,MEN5025-KR-XL,kurta,XL,1,530,GREATER NOIDA,UTTAR PRADESH,201306,No,youth
28608,408-4392907-0649920,4392907,F,36,06-04-2023,Delivered,Amazon,SET397-KR-NP-XS,Set,XS,1,1129,MUMBAI,MAHARASHTRA,400084,No,adults
20747,403-1179216-7719501,1179216,F,22,05-01-2023,Delivered,Myntra,SET347-KR-NP-XS,Set,XS,1,801,Delhi,DELHI,110006,No,youth
28660,402-9535422-0674732,9535422,F,36,06-04-2023,Delivered,Myntra,BL111-L,Jeans,L,1,665,DAVANAGERE,KARNATAKA,577004,No,adults
28668,402-7925113-0461945,7925113,F,36,06-04-2023,Refunded,Amazon,JNE2014-KR-178-XL,kurta,XL,1,353,Tirunelveli Town,TAMIL NADU,627006,No,adults
28748,406-4436141-0732336,4436141,F,36,06-04-2023,Delivered,Ajio,JNE3160-KR-G-XXL,kurta,XXL,1,685,NOIDA,UTTAR PRADESH,201301,No,adults
28768,402-6361953-1941921,6361953,M,36,06-04-2023,Delivered,Amazon,JNE3797-KR-L,Western Dress,L,1,735,Kakkanad,KERALA,682030,No,adults
20194,408-3394308-2989903,3394308,M,59,05-02-2023,Delivered,Amazon,SET186-KR-DH-M,Set,M,1,599,BENGALURU,KARNATAKA,560010,No,middle_age
28799,404-1332235-0192363,1332235,F,36,06-04-2023,Delivered,Amazon,JNE3618-KR-M,kurta,M,1,385,chennai,TAMIL NADU,603103,No,adults
6331,406-4906745-5008300,4906745,F,36,04-05-2023,Delivered,Amazon,J0092-SET-XXL,Set,XXL,1,833,MUMBAI,MAHARASHTRA,400053,No,adults
20281,404-3019290-1599521,3019290,F,59,05-02-2023,Delivered,Amazon,J0334-TP-S,Top,S,1,549,VISAKHAPATNAM,ANDHRA PRADESH,530016,No,middle_age
6374,406-6743208-9573126,6743208,F,36,04-05-2023,Delivered,Meesho,JNE3396-KR-M,kurta,M,1,399,MUMBAI,MAHARASHTRA,400078,No,adults
20763,408-3898104-4892317,3898104,M,22,05-01-2023,Delivered,Meesho,J0341-DR-L,Western Dress,L,1,744,CHENNAI,TAMIL NADU,600115,No,youth
6444,402-5632074-2986738,5632074,F,36,04-05-2023,Delivered,Flipkart,JNE3423-KR-S,kurta,S,1,399,MAHABUBABAD,TELANGANA,506101,No,adults
6447,406-3904610-9705945,3904610,M,36,04-05-2023,Delivered,Amazon,SET350-KR-NP-S,Set,S,1,1299,KHARGONE,MADHYA PRADESH,451332,No,adults
6586,405-8203843-7481902,8203843,F,36,04-05-2023,Cancelled,Meesho,JNE3405-KR-S,kurta,S,1,435,RAYACHOTI,ANDHRA PRADESH,516269,No,adults
20792,171-6144186-1737135,6144186,F,22,05-01-2023,Delivered,Nykaa,J0353-KR-XXL,kurta,XXL,1,597,HYDERABAD,TELANGANA,500019,No,youth
29904,408-6426972-3966752,6426972,F,59,06-02-2023,Delivered,Amazon,SET321-KR-DPT-S,Set,S,1,967,Thrissur,KERALA,680563,No,middle_age
6629,407-8612155-6837103,8612155,F,36,04-05-2023,Delivered,Amazon,JNE3634-KR-XXXL,kurta,3XL,1,521,HYDERABAD,TELANGANA,500056,No,adults
29949,406-0090208-2690726,90208,M,59,06-02-2023,Delivered,Myntra,AN209-BIEGE-XL,Footwear,XL,1,301,BENGALURU,KARNATAKA,560022,No,middle_age
20796,408-4637561-9761116,4637561,M,22,05-01-2023,Delivered,Myntra,SET098-KR-PP-S,Set,S,1,696,THANJAVUR,TAMIL NADU,613002,No,youth
6670,408-0032439-5857110,32439,F,36,04-05-2023,Delivered,Flipkart,JNE3405-KR-L,kurta,L,1,449,BELAGAVI,KARNATAKA,590003,No,adults
8194,408-6829293-8633908,6829293,F,59,04-03-2023,Delivered,Flipkart,J0230-SKD-M,Set,M,1,1309,BENGALURU,KARNATAKA,560030,No,middle_age
6702,406-3268546-7760302,3268546,F,36,04-05-2023,Delivered,Myntra,SET252-KR-PP-M,Set,M,1,759,kolkata,WEST BENGAL,700026,No,adults
6830,403-6521835-8288323,6521835,F,36,04-05-2023,Returned,Others,JNE3465-KR-M,kurta,M,3,1458,MANGALURU,KARNATAKA,575006,No,adults
20797,402-2885703-0210741,2885703,M,22,05-01-2023,Delivered,Amazon,SAR008,Saree,Free,1,709,BENGALURU,KARNATAKA,560056,No,youth
6872,404-6620139-9114752,6620139,F,36,04-05-2023,Delivered,Flipkart,JNE3787-KR-L,kurta,L,1,487,VARANASI,UTTAR PRADESH,221011,No,adults
6880,406-4335695-8832352,4335695,F,36,04-05-2023,Cancelled,Others,J0304-TP-XXL,Top,XXL,1,297,mumbai,MAHARASHTRA,400010,No,adults
8206,402-8432439-2784343,8432439,F,59,04-03-2023,Delivered,Myntra,SET268-KR-NP-XL,Set,XL,1,788,NEW DELHI,DELHI,110048,No,middle_age
6907,404-4801159-1786721,4801159,F,36,04-05-2023,Cancelled,Amazon,SET345-KR-NP-XL,Set,XL,1,626,BENGALURU,KARNATAKA,560066,No,adults
8314,403-4135086-3925132,4135086,F,59,04-03-2023,Delivered,Nykaa,SET268-KR-NP-L,Set,L,1,698,MUMBAI,MAHARASHTRA,400068,No,middle_age
6928,403-4325033-6262751,4325033,F,36,04-05-2023,Delivered,Flipkart,JNE3898-KR-XL,kurta,XL,1,582,SURAT,GUJARAT,395007,No,adults
6977,405-3785579-6852367,3785579,F,36,04-05-2023,Delivered,Amazon,SET245-KR-NP-XS,Set,XS,1,849,NEW DELHI,DELHI,110008,No,adults
20799,404-7280373-4965167,7280373,F,22,05-01-2023,Delivered,Others,SET324-KR-NP-XXXL,Set,3XL,1,597,RISHRA,WEST BENGAL,712248,No,youth
7008,402-1274630-5764336,1274630,F,36,04-05-2023,Delivered,Amazon,SET302-KR-PP-XXXL,Set,3XL,1,799,HYDERABAD,TELANGANA,500028,No,adults
7027,402-2400371-9921928,2400371,F,36,04-05-2023,Delivered,Ajio,MEN5022-KR-XXL,kurta,XXL,1,549,CHENNAI,TAMIL NADU,600023,No,adults
20801,402-4084358-6132357,4084358,F,22,05-01-2023,Delivered,Amazon,JNE3818-KR-XL,kurta,XL,1,499,THRISSUR,KERALA,680002,No,youth
7064,406-9724538-6863509,9724538,F,36,04-05-2023,Delivered,Amazon,MEN5015-KR-XL,kurta,XL,1,645,LUCKNOW,UTTAR PRADESH,226003,No,adults
20808,406-5671531-9130766,5671531,F,22,05-01-2023,Delivered,Amazon,JNE3373-KR-M,kurta,M,1,376,VASAI VIRAR,MAHARASHTRA,401209,No,youth
7112,405-7119183-8541921,7119183,F,36,04-05-2023,Delivered,Flipkart,JNE3835-KR-M,kurta,M,1,521,JALALPORE,GUJARAT,396450,No,adults
7128,406-6846457-8062744,6846457,F,36,04-05-2023,Delivered,Ajio,J0381-SKD-S,Set,S,1,1324,TIRUCHIRAPPALLI,TAMIL NADU,620001,No,adults
20836,407-5693818-0927566,5693818,M,22,05-01-2023,Delivered,Myntra,J0413-DR-XXL,Western Dress,XXL,1,968,MUMBAI 400102,MAHARASHTRA,400102,No,youth
7135,406-2817264-1337901,2817264,F,36,04-05-2023,Delivered,Ajio,JNE3412-KR-XXXL,kurta,3XL,1,435,BALLY,WEST BENGAL,711201,No,adults
8484,407-2389729-7309958,2389729,F,59,04-03-2023,Delivered,Flipkart,JNE3862-TU-XXXL,Top,3XL,1,599,SURAT,GUJARAT,395005,No,middle_age
8510,408-9883835-7580301,9883835,F,59,04-03-2023,Returned,Others,JNE3567-KR-XL,kurta,XL,1,399,MUMBAI,MAHARASHTRA,400081,No,middle_age
8899,407-8604005-2033916,8604005,F,59,04-03-2023,Delivered,Others,JNE3463-KR-XXXL,kurta,3XL,1,540,KOTTARAKKARA,KERALA,691531,No,middle_age
18629,403-7801146-6465103,7801146,F,59,05-03-2023,Cancelled,Ajio,JNE3423-KR-XL,kurta,XL,1,399,JODHPUR,RAJASTHAN,342027,No,middle_age
20844,402-0279142-8797900,279142,F,22,05-01-2023,Delivered,Myntra,JNE3567-KR-L,kurta,L,1,399,HYDERABAD,TELANGANA,500018,No,youth
16342,403-3760027-5737107,3760027,M,36,05-05-2023,Delivered,Flipkart,J0285-SKD-M,Set,M,1,1442,ALANTHURAI,TAMIL NADU,641114,No,adults
20846,408-3826698-1507513,3826698,F,22,05-01-2023,Delivered,Amazon,SET324-KR-NP-XS,Set,XS,1,635,HARDOI,UTTAR PRADESH,241001,No,youth
16477,403-4718894-9527568,4718894,F,36,05-05-2023,Delivered,Ajio,SET397-KR-NP-XS,Set,XS,1,1115,BENGALURU,KARNATAKA,560076,No,adults
16506,171-9870537-1834737,9870537,M,36,05-05-2023,Delivered,Flipkart,SET340-KR-NP-M,Set,M,1,799,BETTIAH,BIHAR,845438,No,adults
16605,408-6991446-5621150,6991446,M,36,05-05-2023,Delivered,Myntra,J0338-DR-M,Western Dress,M,1,855,SATHUPALLY,TELANGANA,507303,No,adults
16711,406-9614054-6362741,9614054,M,36,05-05-2023,Delivered,Amazon,J0285-SKD-M,Set,M,1,1432,PUNE,MAHARASHTRA,411057,No,adults
